state_component, stat, schedule, label_scheme, N, result
goal.joint, roc.v1_ca05, 2, a, 9689, 0.3616472
goal.joint, roc.v1_ca10, 2, a, 9689, 0.5092373
goal.joint, roc.v1_ca20, 2, a, 9689, 0.6413459
goal.joint, roc.v2_ca05, 2, a, 9689, 0.2458991
goal.joint, roc.v2_ca10, 2, a, 9689, 0.3986938
goal.joint, roc.v2_ca20, 2, a, 9689, 0.6142163
goal.joint_independent, acc, 2, a, 9689, 0.6795335
goal.joint_independent, l2, 2, a, 9689, 0.4684101
goal.joint_independent, l2.binary, 2, a, 9689, 0.6755177
goal.joint_independent, avgp, 2, a, 9689, 0.5588471
goal.joint_independent, neglogp, 2, a, 9689, 1.7494072
goal.joint_independent, mrr, 2, a, 9689, 0.7643896
goal.joint_independent, update.acc, 2, a, 9689, 0.4605515
goal.joint_independent, update.prec, 2, a, 9689, 0.6250000
goal.joint_independent, roc.v1_eer, 2, a, 9689, 0.2464651
goal.joint_independent, roc.v1_ca05, 2, a, 9689, 0.3616472
goal.joint_independent, roc.v1_ca10, 2, a, 9689, 0.5092373
goal.joint_independent, roc.v1_ca20, 2, a, 9689, 0.6413459
goal.joint_independent, roc.v2_ca05, 2, a, 9689, 0.2458991
goal.joint_independent, roc.v2_ca10, 2, a, 9689, 0.3986938
goal.joint_independent, roc.v2_ca20, 2, a, 9689, 0.6142163
requested.addr, acc, 2, a, 1845, 0.9669377
requested.addr, l2, 2, a, 1845, 0.0653483
requested.addr, l2.binary, 2, a, 1845, 0.0653483
requested.addr, avgp, 2, a, 1845, 0.9591869
requested.addr, neglogp, 2, a, 1845, 0.2685180
requested.addr, mrr, 2, a, 1845, 0.9834688
requested.addr, update.acc, 2, a, 1845, 0.9538462
requested.addr, update.prec, 2, a, 1845, 0.9566056
requested.addr, roc.v1_eer, 2, a, 1845, 0.0596206
requested.addr, roc.v1_ca05, 2, a, 1845, 0.9669377
requested.addr, roc.v1_ca10, 2, a, 1845, 0.9669377
requested.addr, roc.v1_ca20, 2, a, 1845, 0.9669377
requested.addr, roc.v2_ca05, 2, a, 1845, 0.0005605
requested.addr, roc.v2_ca10, 2, a, 1845, 0.0005605
requested.addr, roc.v2_ca20, 2, a, 1845, 0.0005605
requested.area, acc, 2, a, 437, 0.9702517
requested.area, l2, 2, a, 437, 0.0562594
requested.area, l2.binary, 2, a, 437, 0.0562594
requested.area, avgp, 2, a, 437, 0.9661761
requested.area, neglogp, 2, a, 437, 0.2436200
requested.area, mrr, 2, a, 437, 0.9851259
requested.area, update.acc, 2, a, 437, 0.9121622
requested.area, update.prec, 2, a, 437, 0.9507042
requested.area, roc.v1_eer, 2, a, 437, 0.0503432
requested.area, roc.v1_ca05, 2, a, 437, 0.9702517
requested.area, roc.v1_ca10, 2, a, 437, 0.9702517
requested.area, roc.v1_ca20, 2, a, 437, 0.9702517
requested.area, roc.v2_ca05, 2, a, 437, 0.0023585
requested.area, roc.v2_ca10, 2, a, 437, 0.0023585
requested.area, roc.v2_ca20, 2, a, 437, 0.0023585
requested.food, acc, 2, a, 239, 0.9748954
requested.food, l2, 2, a, 239, 0.0440787
requested.food, l2.binary, 2, a, 239, 0.0440787
requested.food, avgp, 2, a, 239, 0.9701517
requested.food, neglogp, 2, a, 239, 0.1562216
requested.food, mrr, 2, a, 239, 0.9874477
requested.food, update.acc, 2, a, 239, 0.9669421
requested.food, update.prec, 2, a, 239, 0.9590164
requested.food, roc.v1_eer, 2, a, 239, 0.0334728
requested.food, roc.v1_ca05, 2, a, 239, 0.9748954
requested.food, roc.v1_ca10, 2, a, 239, 0.9748954
requested.food, roc.v1_ca20, 2, a, 239, 0.9748954
requested.food, roc.v2_ca05, 2, a, 239, 0.0042918
requested.food, roc.v2_ca10, 2, a, 239, 0.0042918
requested.food, roc.v2_ca20, 2, a, 239, 0.0042918
requested.phone, acc, 2, a, 1254, 0.9832536
requested.phone, l2, 2, a, 1254, 0.0308289
requested.phone, l2.binary, 2, a, 1254, 0.0308289
requested.phone, avgp, 2, a, 1254, 0.9780749
requested.phone, neglogp, 2, a, 1254, 0.1051847
requested.phone, mrr, 2, a, 1254, 0.9916268
requested.phone, update.acc, 2, a, 1254, 0.9832589
requested.phone, update.prec, 2, a, 1254, 0.9799778
requested.phone, roc.v1_eer, 2, a, 1254, 0.0255183
requested.phone, roc.v1_ca05, 2, a, 1254, 0.9832536
requested.phone, roc.v1_ca10, 2, a, 1254, 0.9832536
requested.phone, roc.v1_ca20, 2, a, 1254, 0.9832536
requested.phone, roc.v2_ca05, 2, a, 1254, 0.0008110
requested.phone, roc.v2_ca10, 2, a, 1254, 0.0008110
requested.phone, roc.v2_ca20, 2, a, 1254, 0.0008110
requested.pricerange, acc, 2, a, 429, 0.9510490
requested.pricerange, l2, 2, a, 429, 0.0837630
requested.pricerange, l2.binary, 2, a, 429, 0.0837630
requested.pricerange, avgp, 2, a, 429, 0.9533911
requested.pricerange, neglogp, 2, a, 429, 0.3027555
requested.pricerange, mrr, 2, a, 429, 0.9755245
requested.pricerange, update.acc, 2, a, 429, 0.8802395
requested.pricerange, update.prec, 2, a, 429, 0.9187500
requested.pricerange, roc.v1_eer, 2, a, 429, 0.0559441
requested.pricerange, roc.v1_ca05, 2, a, 429, 0.9510490
requested.pricerange, roc.v1_ca10, 2, a, 429, 0.9510490
requested.pricerange, roc.v1_ca20, 2, a, 429, 0.9510490
requested.pricerange, roc.v2_ca05, 2, a, 429, 0.0024510
requested.pricerange, roc.v2_ca10, 2, a, 429, 0.0024510
requested.pricerange, roc.v2_ca20, 2, a, 429, 0.0024510
requested.postcode, acc, 2, a, 1198, 0.9874791
requested.postcode, l2, 2, a, 1198, 0.0228033
requested.postcode, l2.binary, 2, a, 1198, 0.0228033
requested.postcode, avgp, 2, a, 1198, 0.9863787
requested.postcode, neglogp, 2, a, 1198, 0.0693435
requested.postcode, mrr, 2, a, 1198, 0.9937396
requested.postcode, update.acc, 2, a, 1198, 0.9646226
requested.postcode, update.prec, 2, a, 1198, 0.9646226
requested.postcode, roc.v1_eer, 2, a, 1198, 0.0200334
requested.postcode, roc.v1_ca05, 2, a, 1198, 0.9874791
requested.postcode, roc.v1_ca10, 2, a, 1198, 0.9874791
requested.postcode, roc.v1_ca20, 2, a, 1198, 0.9874791
requested.postcode, roc.v2_ca05, 2, a, 1198, 0.0008453
requested.postcode, roc.v2_ca10, 2, a, 1198, 0.0008453
requested.postcode, roc.v2_ca20, 2, a, 1198, 0.0008453
requested.signature, acc, 2, a, 357, 0.9831933
requested.signature, l2, 2, a, 357, 0.0336134
requested.signature, l2.binary, 2, a, 357, 0.0336134
requested.signature, avgp, 2, a, 357, 0.9831933
requested.signature, neglogp, 2, a, 357, 0.1547956
requested.signature, mrr, 2, a, 357, 0.9915966
requested.signature, update.acc, 2, a, 357, 0.9478261
requested.signature, update.prec, 2, a, 357, 0.9819820
requested.signature, roc.v1_eer, 2, a, 357, 0.9803922
requested.signature, roc.v1_ca05, 2, a, 357, 0.9831933
requested.signature, roc.v1_ca10, 2, a, 357, 0.9831933
requested.signature, roc.v1_ca20, 2, a, 357, 0.9831933
requested.signature, roc.v2_ca05, 2, a, 357, 0.0028490
requested.signature, roc.v2_ca10, 2, a, 357, 0.0028490
requested.signature, roc.v2_ca20, 2, a, 357, 0.0028490
requested.name, acc, 2, a, 0, -
requested.name, l2, 2, a, 0, -
requested.name, l2.binary, 2, a, 0, -
requested.name, avgp, 2, a, 0, -
requested.name, neglogp, 2, a, 0, -
requested.name, mrr, 2, a, 0, -
requested.name, update.acc, 2, a, 0, -
requested.name, update.prec, 2, a, 0, -
requested.name, roc.v1_eer, 2, a, 0, -
requested.name, roc.v1_ca05, 2, a, 0, -
requested.name, roc.v1_ca10, 2, a, 0, -
requested.name, roc.v1_ca20, 2, a, 0, -
requested.name, roc.v2_ca05, 2, a, 0, -
requested.name, roc.v2_ca10, 2, a, 0, -
requested.name, roc.v2_ca20, 2, a, 0, -
requested.all, acc, 2, a, 5759, 0.9751693
requested.all, l2, 2, a, 5759, 0.0468137
requested.all, l2.binary, 2, a, 5759, 0.0468137
requested.all, avgp, 2, a, 5759, 0.9709980
requested.all, neglogp, 2, a, 5759, 0.1804712
requested.all, mrr, 2, a, 5759, 0.9875847
requested.all, update.acc, 2, a, 5759, 0.9602777
requested.all, update.prec, 2, a, 5759, 0.9692487
requested.all, roc.v1_eer, 2, a, 5759, 0.0406321
requested.all, roc.v1_ca05, 2, a, 5759, 0.9751693
requested.all, roc.v1_ca10, 2, a, 5759, 0.9751693
requested.all, roc.v1_ca20, 2, a, 5759, 0.9751693
requested.all, roc.v2_ca05, 2, a, 5759, 0.0001781
requested.all, roc.v2_ca10, 2, a, 5759, 0.0001781
requested.all, roc.v2_ca20, 2, a, 5759, 0.0001781
method, acc, 2, a, 9744, 0.9312397
method, l2, 2, a, 9744, 0.1139675
method, l2.binary, 2, a, 9744, 0.1182140
method, avgp, 2, a, 9744, 0.9017644
method, neglogp, 2, a, 9744, 0.2344680
method, mrr, 2, a, 9744, 0.9638564
method, update.acc, 2, a, 9744, 0.8417266
method, update.prec, 2, a, 9744, 0.9282645
method, roc.v1_eer, 2, a, 9744, 0.0907225
method, roc.v1_ca05, 2, a, 9744, 0.9015805
method, roc.v1_ca10, 2, a, 9744, 0.9312397
method, roc.v1_ca20, 2, a, 9744, 0.9312397
method, roc.v2_ca05, 2, a, 9744, 0.4061054
method, roc.v2_ca10, 2, a, 9744, 0.5739475
method, roc.v2_ca20, 2, a, 9744, 0.7150099
all, acc, 2, a, 39867, 0.8976346
all, l2, 2, a, 39867, 0.1631608
all, l2.binary, 2, a, 39867, 0.1989195
all, avgp, 2, a, 39867, 0.8570281
all, neglogp, 2, a, 39867, 0.4578014
all, mrr, 2, a, 39867, 0.9324871
all, update.acc, 2, a, 39867, 0.8946867
all, update.prec, 2, a, 39867, 0.8978211
all, roc.v1_eer, 2, a, 39867, 0.1063536
all, roc.v1_ca05, 2, a, 39867, 0.8354780
all, roc.v1_ca10, 2, a, 39867, 0.8973336
all, roc.v1_ca20, 2, a, 39867, 0.8976346
all, roc.v2_ca05, 2, a, 39867, 0.3395741
all, roc.v2_ca10, 2, a, 39867, 0.5131895
all, roc.v2_ca20, 2, a, 39867, 0.7024535
goal.food, acc, 2, b, 8919, 0.7550174
goal.food, l2, 2, b, 8919, 0.3891178
goal.food, l2.binary, 2, b, 8919, 0.5123205
goal.food, avgp, 2, b, 8919, 0.6956517
goal.food, neglogp, 2, b, 8919, 1.4497639
goal.food, mrr, 2, b, 8919, 0.8015841
goal.food, update.acc, 2, b, 8919, 0.4137638
goal.food, update.prec, 2, b, 8919, 0.7068215
goal.food, roc.v1_eer, 2, b, 8919, 0.2175132
goal.food, roc.v1_ca05, 2, b, 8919, 0.3932055
goal.food, roc.v1_ca10, 2, b, 8919, 0.6232762
goal.food, roc.v1_ca20, 2, b, 8919, 0.7451508
goal.food, roc.v2_ca05, 2, b, 8919, 0.1309771
goal.food, roc.v2_ca10, 2, b, 8919, 0.2989308
goal.food, roc.v2_ca20, 2, b, 8919, 0.5095040
goal.pricerange, acc, 2, b, 6708, 0.8182767
goal.pricerange, l2, 2, b, 6708, 0.3158992
goal.pricerange, l2.binary, 2, b, 6708, 0.3400270
goal.pricerange, avgp, 2, b, 6708, 0.7669543
goal.pricerange, neglogp, 2, b, 6708, 0.7563696
goal.pricerange, mrr, 2, b, 6708, 0.8912045
goal.pricerange, update.acc, 2, b, 6708, 0.4472781
goal.pricerange, update.prec, 2, b, 6708, 0.8571429
goal.pricerange, roc.v1_eer, 2, b, 6708, 0.2319618
goal.pricerange, roc.v1_ca05, 2, b, 6708, 0.2590936
goal.pricerange, roc.v1_ca10, 2, b, 6708, 0.5963029
goal.pricerange, roc.v1_ca20, 2, b, 6708, 0.8182767
goal.pricerange, roc.v2_ca05, 2, b, 6708, 0.0812534
goal.pricerange, roc.v2_ca10, 2, b, 6708, 0.1357260
goal.pricerange, roc.v2_ca20, 2, b, 6708, 0.2362908
goal.name, acc, 2, b, 362, 0.9613260
goal.name, l2, 2, b, 362, 0.0766983
goal.name, l2.binary, 2, b, 362, 0.0789338
goal.name, avgp, 2, b, 362, 0.9394226
goal.name, neglogp, 2, b, 362, 0.3785142
goal.name, mrr, 2, b, 362, 0.9628127
goal.name, update.acc, 2, b, 362, 0.0000000
goal.name, update.prec, 2, b, 362, -
goal.name, roc.v1_eer, 2, b, 362, 0.0718232
goal.name, roc.v1_ca05, 2, b, 362, 0.9613260
goal.name, roc.v1_ca10, 2, b, 362, 0.9613260
goal.name, roc.v1_ca20, 2, b, 362, 0.9613260
goal.name, roc.v2_ca05, 2, b, 362, 0.2270115
goal.name, roc.v2_ca10, 2, b, 362, 0.2500000
goal.name, roc.v2_ca20, 2, b, 362, 0.2500000
goal.area, acc, 2, b, 8375, 0.7788657
goal.area, l2, 2, b, 8375, 0.3825563
goal.area, l2.binary, 2, b, 8375, 0.4175489
goal.area, avgp, 2, b, 8375, 0.7463561
goal.area, neglogp, 2, b, 8375, 1.0685432
goal.area, mrr, 2, b, 8375, 0.8555872
goal.area, update.acc, 2, b, 8375, 0.3811739
goal.area, update.prec, 2, b, 8375, 0.8049887
goal.area, roc.v1_eer, 2, b, 8375, 0.2540896
goal.area, roc.v1_ca05, 2, b, 8375, 0.3322985
goal.area, roc.v1_ca10, 2, b, 8375, 0.5627463
goal.area, roc.v1_ca20, 2, b, 8375, 0.7675224
goal.area, roc.v2_ca05, 2, b, 8375, 0.1004139
goal.area, roc.v2_ca10, 2, b, 8375, 0.2245899
goal.area, roc.v2_ca20, 2, b, 8375, 0.3789667
goal.all, acc, 2, b, 24364, 0.7836973
goal.all, l2, 2, b, 24364, 0.3620616
goal.all, l2.binary, 2, b, 24364, 0.4258674
goal.all, avgp, 2, b, 24364, 0.7363344
goal.all, neglogp, 2, b, 24364, 1.1118964
goal.all, mrr, 2, b, 24364, 0.8472176
goal.all, update.acc, 2, b, 24364, 0.7858636
goal.all, update.prec, 2, b, 24364, 0.7900267
goal.all, roc.v1_eer, 2, b, 24364, 0.2332129
goal.all, roc.v1_ca05, 2, b, 24364, 0.3481776
goal.all, roc.v1_ca10, 2, b, 24364, 0.6010097
goal.all, roc.v1_ca20, 2, b, 24364, 0.7802085
goal.all, roc.v2_ca05, 2, b, 24364, 0.1116581
goal.all, roc.v2_ca10, 2, b, 24364, 0.2205929
goal.all, roc.v2_ca20, 2, b, 24364, 0.3931078
goal.joint, acc, 2, b, 9689, 0.4321395
goal.joint, l2, 2, b, 9689, 0.8701592
goal.joint, l2.binary, 2, b, 9689, 1.1496202
goal.joint, avgp, 2, b, 9689, 0.3579726
goal.joint, neglogp, 2, b, 9689, 4.0280526
goal.joint, mrr, 2, b, 9689, 0.5339268
goal.joint, update.acc, 2, b, 9689, 0.1728662
goal.joint, update.prec, 2, b, 9689, 0.2910603
goal.joint, roc.v1_eer, 2, b, 9689, 0.3804314
goal.joint, roc.v1_ca05, 2, b, 9689, 0.0437610
goal.joint, roc.v1_ca10, 2, b, 9689, 0.0968108
goal.joint, roc.v1_ca20, 2, b, 9689, 0.2544122
goal.joint, roc.v2_ca05, 2, b, 9689, 0.0542154
goal.joint, roc.v2_ca10, 2, b, 9689, 0.1177454
goal.joint, roc.v2_ca20, 2, b, 9689, 0.2784810
goal.joint_independent, acc, 2, b, 9689, 0.4321395
goal.joint_independent, l2, 2, b, 9689, 0.8701592
goal.joint_independent, l2.binary, 2, b, 9689, 1.1496202
goal.joint_independent, avgp, 2, b, 9689, 0.3579726
goal.joint_independent, neglogp, 2, b, 9689, 4.0280526
goal.joint_independent, mrr, 2, b, 9689, 0.5339268
goal.joint_independent, update.acc, 2, b, 9689, 0.1728662
goal.joint_independent, update.prec, 2, b, 9689, 0.2910603
goal.joint_independent, roc.v1_eer, 2, b, 9689, 0.3804314
goal.joint_independent, roc.v1_ca05, 2, b, 9689, 0.0437610
goal.joint_independent, roc.v1_ca10, 2, b, 9689, 0.0968108
goal.joint_independent, roc.v1_ca20, 2, b, 9689, 0.2544122
goal.joint_independent, roc.v2_ca05, 2, b, 9689, 0.0542154
goal.joint_independent, roc.v2_ca10, 2, b, 9689, 0.1177454
goal.joint_independent, roc.v2_ca20, 2, b, 9689, 0.2784810
method, acc, 2, b, 9744, 0.5958539
method, l2, 2, b, 9744, 0.7492490
method, l2.binary, 2, b, 9744, 0.7899842
method, avgp, 2, b, 9744, 0.5841236
method, neglogp, 2, b, 9744, 2.4913555
method, mrr, 2, b, 9744, 0.7213362
method, update.acc, 2, b, 9744, 0.4170688
method, update.prec, 2, b, 9744, 0.9143802
method, roc.v1_eer, 2, b, 9744, 0.3011084
method, roc.v1_ca05, 2, b, 9744, 0.3619663
method, roc.v1_ca10, 2, b, 9744, 0.4092775
method, roc.v1_ca20, 2, b, 9744, 0.4778325
method, roc.v2_ca05, 2, b, 9744, 0.4986221
method, roc.v2_ca10, 2, b, 9744, 0.5831898
method, roc.v2_ca20, 2, b, 9744, 0.6586290
all, acc, 2, b, 39867, 0.7654451
all, l2, 2, b, 39867, 0.4111559
all, l2.binary, 2, b, 39867, 0.4601058
all, avgp, 2, b, 39867, 0.7330305
all, neglogp, 2, b, 39867, 1.3145044
all, mrr, 2, b, 39867, 0.8367274
all, update.acc, 2, b, 39867, 0.7585778
all, update.prec, 2, b, 39867, 0.7616179
all, roc.v1_eer, 2, b, 39867, 0.2667369
all, roc.v1_ca05, 2, b, 39867, 0.4150551
all, roc.v1_ca10, 2, b, 39867, 0.5465172
all, roc.v1_ca20, 2, b, 39867, 0.7458801
all, roc.v2_ca05, 2, b, 39867, 0.2883733
all, roc.v2_ca10, 2, b, 39867, 0.4117184
all, roc.v2_ca20, 2, b, 39867, 0.5304430
basic,total_wall_time,,,,54.0022675991
basic,sessions,,,,1117
basic,turns,,,,9890
basic,wall_time_per_turn,,,,0.00546028994935
basic,dataset,,,,dstc2_test
